,kz_2021,year,population_size
2936,07231,2015,111828.0
2937,07231,2016,112006.0
2938,07231,2017,112134.0
2939,07231,2018,112262.0
2940,07231,2019,112483.0
2941,07231,2020,112685.0
2942,07231,2021,113194.0
2943,07231,2022,115099.0
2944,07231,2023,115083.0
2945,07232,2005,95982.0
2946,07232,2006,95409.0
2947,07232,2007,95219.0
2948,07232,2008,94828.0
2949,07232,2009,94394.0
2950,07232,2010,94008.0
2951,07232,2011,95751.0
2952,07232,2012,95946.0
2953,07232,2013,96158.0
2954,07232,2014,96408.0
2955,07232,2015,97180.0
2956,07232,2016,98021.0
2957,07232,2017,98213.0
2958,07232,2018,98561.0
2959,07232,2019,99058.0
2960,07232,2020,100055.0
2961,07232,2021,100959.0
2962,07232,2022,103642.0
2963,07232,2023,104435.0
2964,07233,2005,63646.0
2965,07233,2006,63161.0
2966,07233,2007,62813.0
2967,07233,2008,62201.0
2968,07233,2009,61789.0
2969,07233,2010,61267.0
2970,07233,2011,61533.0
2971,07233,2012,61073.0
2972,07233,2013,60765.0
2973,07233,2014,60775.0
2974,07233,2015,60794.0
2975,07233,2016,60757.0
2976,07233,2017,60705.0
2977,07233,2018,60603.0
2978,07233,2019,60646.0
2979,07233,2020,60491.0
2980,07233,2021,60882.0
2981,07233,2022,61769.0
2982,07233,2023,61912.0
2983,07235,2005,139932.0
2984,07235,2006,140265.0
2985,07235,2007,141009.0
2986,07235,2008,141201.0
2987,07235,2009,141481.0
2988,07235,2010,141646.0
2989,07235,2011,143552.0
2990,07235,2012,143893.0
2991,07235,2013,144337.0
2992,07235,2014,145227.0
2993,07235,2015,147999.0
2994,07235,2016,147833.0
2995,07235,2017,148532.0
2996,07235,2018,148945.0
2997,07235,2019,149398.0
2998,07235,2020,150533.0
2999,07235,2021,151167.0
3000,07235,2022,153860.0
3001,07235,2023,153814.0
3002,07311,2005,47225.0
3003,07311,2006,46938.0
3004,07311,2007,47090.0
3005,07311,2008,46948.0
3006,07311,2009,46874.0
3007,07311,2010,46793.0
3008,07311,2011,46617.0
3009,07311,2012,47035.0
3010,07311,2013,47332.0
3011,07311,2014,47724.0
3012,07311,2015,48363.0
3013,07311,2016,48445.0
3014,07311,2017,48417.0
3015,07311,2018,48561.0
3016,07311,2019,48762.0
3017,07311,2020,48750.0
3018,07311,2021,48773.0
3019,07311,2022,49051.0
3020,07311,2023,49122.0
3021,07312,2005,98372.0
3022,07312,2006,98044.0
3023,07312,2007,97770.0
3024,07312,2008,97436.0
3025,07312,2009,99275.0
3026,07312,2010,99184.0
3027,07312,2011,96963.0
3028,07312,2012,97112.0
3029,07312,2013,97162.0
3030,07312,2014,97382.0
3031,07312,2015,98520.0
3032,07312,2016,99302.0
3033,07312,2017,99684.0
3034,07312,2018,99845.0
3035,07312,2019,100030.0
3036,07312,2020,99662.0
3037,07312,2021,99292.0
3038,07312,2022,101228.0
3039,07312,2023,101486.0
3040,07313,2005,42028.0
3041,07313,2006,43048.0
3042,07313,2007,43063.0
3043,07313,2008,43008.0
3044,07313,2009,42994.0
3045,07313,2010,43615.0
3046,07313,2011,43476.0
3047,07313,2012,43641.0
3048,07313,2013,43825.0
3049,07313,2014,44465.0
3050,07313,2015,45362.0
3051,07313,2016,46006.0
3052,07313,2017,46292.0
3053,07313,2018,46677.0
3054,07313,2019,46881.0
3055,07313,2020,46685.0
3056,07313,2021,46919.0
3057,07313,2022,47610.0
3058,07313,2023,48341.0
3059,07314,2005,163343.0
3060,07314,2006,163560.0
3061,07314,2007,163777.0
3062,07314,2008,163467.0
3063,07314,2009,163340.0
3064,07314,2010,164351.0
3065,07314,2011,158637.0
3066,07314,2012,160179.0
3067,07314,2013,161518.0
3068,07314,2014,163832.0
3069,07314,2015,164718.0
3070,07314,2016,166621.0
3071,07314,2017,168497.0
3072,07314,2018,171061.0
3073,07314,2019,172253.0
3074,07314,2020,172557.0
3075,07314,2021,172145.0
3076,07314,2022,174265.0
3077,07314,2023,176110.0
3078,07315,2005,194372.0
3079,07315,2006,196425.0
3080,07315,2007,198118.0
3081,07315,2008,197623.0
3082,07315,2009,197778.0
3083,07315,2010,199237.0
3084,07315,2011,201002.0
3085,07315,2012,202756.0
3086,07315,2013,204268.0
3087,07315,2014,206991.0
3088,07315,2015,209779.0
3089,07315,2016,213528.0
3090,07315,2017,215110.0
3091,07315,2018,217118.0
3092,07315,2019,218578.0
3093,07315,2020,217123.0
3094,07315,2021,217556.0
3095,07315,2022,220552.0
3096,07315,2023,222889.0
3097,07316,2005,53628.0
3098,07316,2006,53506.0
3099,07316,2007,53683.0
3100,07316,2008,53658.0
3101,07316,2009,53525.0
3102,07316,2010,52855.0
3103,07316,2011,52322.0
3104,07316,2012,52268.0
3105,07316,2013,52400.0
3106,07316,2014,52564.0
3107,07316,2015,52999.0
3108,07316,2016,53209.0
3109,07316,2017,53353.0
3110,07316,2018,53148.0
3111,07316,2019,53264.0
3112,07316,2020,53306.0
3113,07316,2021,53491.0
3114,07316,2022,53981.0
3115,07316,2023,53920.0
3116,07317,2005,43137.0
3117,07317,2006,42427.0
3118,07317,2007,41875.0
3119,07317,2008,41358.0
3120,07317,2009,40808.0
3121,07317,2010,40384.0
3122,07317,2011,40655.0
3123,07317,2012,40267.0
3124,07317,2013,40101.0
3125,07317,2014,40046.0
3126,07317,2015,40125.0
3127,07317,2016,40416.0
3128,07317,2017,40632.0
3129,07317,2018,40403.0
3130,07317,2019,40231.0
3131,07317,2020,40176.0
3132,07317,2021,40054.0
3133,07317,2022,40682.0
3134,07317,2023,40941.0
3135,07318,2005,50501.0
3136,07318,2006,50648.0
3137,07318,2007,50673.0
3138,07318,2008,49930.0
3139,07318,2009,49811.0
3140,07318,2010,49857.0
3141,07318,2011,49712.0
3142,07318,2012,49764.0
3143,07318,2013,49740.0
3144,07318,2014,49855.0
3145,07318,2015,50284.0
3146,07318,2016,50551.0
3147,07318,2017,50931.0
3148,07318,2018,50378.0
3149,07318,2019,50561.0
3150,07318,2020,50741.0
3151,07318,2021,50565.0
3152,07318,2022,51368.0
3153,07318,2023,51203.0
3154,07319,2005,81545.0
3155,07319,2006,82212.0
3156,07319,2007,82290.0
3157,07319,2008,82040.0
3158,07319,2009,81784.0
3159,07319,2010,81736.0
3160,07319,2011,79526.0
3161,07319,2012,79727.0
3162,07319,2013,80296.0
3163,07319,2014,81010.0
3164,07319,2015,82102.0
3165,07319,2016,82595.0
3166,07319,2017,83081.0
3167,07319,2018,83330.0
3168,07319,2019,83542.0
3169,07319,2020,83459.0
3170,07319,2021,83850.0
3171,07319,2022,84646.0
3172,07319,2023,85609.0
3173,07320,2005,35219.0
3174,07320,2006,34842.0
3175,07320,2007,34719.0
3176,07320,2008,34525.0
3177,07320,2009,34109.0
3178,07320,2010,33944.0
3179,07320,2011,34161.0
3180,07320,2012,34064.0
3181,07320,2013,34084.0
3182,07320,2014,34011.0
3183,07320,2015,34260.0
3184,07320,2016,34428.0
3185,07320,2017,34270.0
3186,07320,2018,34209.0
3187,07320,2019,34193.0
3188,07320,2020,34001.0
3189,07320,2021,34091.0
3190,07320,2022,34534.0
3191,07320,2023,34613.0
3192,07331,2005,126328.0
3193,07331,2006,126058.0
3194,07331,2007,125697.0
3195,07331,2008,125244.0
3196,07331,2009,124758.0
3197,07331,2010,124760.0
3198,07331,2011,125109.0
3199,07331,2012,125173.0
3200,07331,2013,125213.0
3201,07331,2014,125998.0
3202,07331,2015,127274.0
3203,07331,2016,128197.0
3204,07331,2017,128519.0
3205,07331,2018,129244.0
3206,07331,2019,129687.0
3207,07331,2020,130715.0
3208,07331,2021,131330.0
3209,07331,2022,132536.0
3210,07331,2023,133430.0
3211,07332,2005,135116.0
3212,07332,2006,134628.0
3213,07332,2007,134341.0
3214,07332,2008,133576.0
3215,07332,2009,133052.0
3216,07332,2010,132757.0
3217,07332,2011,130920.0
3218,07332,2012,130927.0
3219,07332,2013,131041.0
3220,07332,2014,131530.0
3221,07332,2015,132203.0
3222,07332,2016,132960.0
3223,07332,2017,132739.0
3224,07332,2018,132660.0
3225,07332,2019,132671.0
3226,07332,2020,133004.0
3227,07332,2021,133206.0
3228,07332,2022,134546.0
3229,07332,2023,134711.0
3230,07333,2005,78825.0
3231,07333,2006,78320.0
3232,07333,2007,77877.0
3233,07333,2008,77350.0
3234,07333,2009,76571.0
3235,07333,2010,75878.0
3236,07333,2011,75822.0
3237,07333,2012,75508.0
3238,07333,2013,75192.0
3239,07333,2014,74962.0
3240,07333,2015,75230.0
3241,07333,2016,75203.0
3242,07333,2017,75102.0
3243,07333,2018,75101.0
3244,07333,2019,75325.0
3245,07333,2020,75539.0
3246,07333,2021,75569.0
3247,07333,2022,76208.0
3248,07333,2023,76088.0
3249,07334,2005,125268.0
3250,07334,2006,125425.0
3251,07334,2007,125822.0
3252,07334,2008,125603.0
3253,07334,2009,124982.0
3254,07334,2010,124838.0
3255,07334,2011,124294.0
3256,07334,2012,124889.0
3257,07334,2013,125434.0
3258,07334,2014,126266.0
3259,07334,2015,127303.0
3260,07334,2016,128205.0
3261,07334,2017,128477.0
3262,07334,2018,129075.0
3263,07334,2019,129013.0
3264,07334,2020,129006.0
3265,07334,2021,129313.0
3266,07334,2022,130793.0
3267,07334,2023,131492.0
3268,07335,2005,109202.0
3269,07335,2006,108364.0
3270,07335,2007,107875.0
3271,07335,2008,107192.0
3272,07335,2009,106149.0
3273,07335,2010,105428.0
3274,07335,2011,104910.0
3275,07335,2012,104443.0
3276,07335,2013,104117.0
3277,07335,2014,104288.0
3278,07335,2015,104966.0
3279,07335,2016,105504.0
3280,07335,2017,105649.0
3281,07335,2018,106057.0
3282,07335,2019,105979.0
3283,07335,2020,106320.0
3284,07335,2021,106853.0
3285,07335,2022,108216.0
3286,07335,2023,108540.0
3287,07336,2005,76541.0
3288,07336,2006,75809.0
3289,07336,2007,74876.0
3290,07336,2008,73987.0
3291,07336,2009,73306.0
3292,07336,2010,72602.0
3293,07336,2011,72458.0
3294,07336,2012,71766.0
3295,07336,2013,71098.0
3296,07336,2014,70883.0
3297,07336,2015,70997.0
3298,07336,2016,70899.0
3299,07336,2017,70764.0
3300,07336,2018,70526.0
3301,07336,2019,70219.0
3302,07336,2020,70105.0
3303,07336,2021,69949.0
3304,07336,2022,71462.0
3305,07336,2023,71140.0
3306,07337,2005,110639.0
3307,07337,2006,110211.0
3308,07337,2007,109957.0
3309,07337,2008,109625.0
3310,07337,2009,109133.0
3311,07337,2010,109002.0
3312,07337,2011,108300.0
3313,07337,2012,108752.0
3314,07337,2013,109026.0
3315,07337,2014,109735.0
3316,07337,2015,110526.0
3317,07337,2016,110885.0
3318,07337,2017,110622.0
3319,07337,2018,110356.0
3320,07337,2019,110521.0
3321,07337,2020,110783.0
3322,07337,2021,111279.0
3323,07337,2022,112631.0
3324,07337,2023,112894.0
3325,07338,2005,148902.0
3326,07338,2006,149187.0
3327,07338,2007,149202.0
3328,07338,2008,149084.0
3329,07338,2009,148733.0
3330,07338,2010,148475.0
3331,07338,2011,147341.0
3332,07338,2012,148079.0
3333,07338,2013,149068.0
3334,07338,2014,150051.0
3335,07338,2015,151546.0
3336,07338,2016,153043.0
3337,07338,2017,153629.0
3338,07338,2018,154201.0
3339,07338,2019,154609.0
3340,07338,2020,154754.0
3341,07338,2021,155050.0
3342,07338,2022,155921.0
3343,07338,2023,156346.0
3344,07339,2005,200486.0
3345,07339,2006,200938.0
3346,07339,2007,201451.0
3347,07339,2008,201410.0
3348,07339,2009,201583.0
3349,07339,2010,202310.0
3350,07339,2011,201264.0
3351,07339,2012,202222.0
3352,07339,2013,203338.0
3353,07339,2014,204514.0
3354,07339,2015,208749.0
3355,07339,2016,209184.0
3356,07339,2017,209785.0
3357,07339,2018,210889.0
3358,07339,2019,211417.0
3359,07339,2020,211525.0
3360,07339,2021,212420.0
3361,07339,2022,214948.0
3362,07339,2023,215286.0
3363,07340,2005,103309.0
3364,07340,2006,102512.0
3365,07340,2007,101596.0
3366,07340,2008,100508.0
3367,07340,2009,99605.0
3368,07340,2010,98887.0
3369,07340,2011,98008.0
3370,07340,2012,97180.0
3371,07340,2013,96599.0
3372,07340,2014,96410.0
3373,07340,2015,96474.0
3374,07340,2016,95957.0
3375,07340,2017,95474.0
3376,07340,2018,95113.0
3377,07340,2019,94831.0
3378,07340,2020,94912.0
3379,07340,2021,94819.0
3380,07340,2022,94899.0
3381,07340,2023,94912.0
3382,08111,2005,592569.0
3383,08111,2006,593923.0
3384,08111,2007,597176.0
3385,08111,2008,600068.0
3386,08111,2009,601646.0
3387,08111,2010,606588.0
3388,08111,2011,591015.0
3389,08111,2012,597939.0
3390,08111,2013,604297.0
3391,08111,2014,612441.0
3392,08111,2015,623738.0
3393,08111,2016,628032.0
3394,08111,2017,632743.0
3395,08111,2018,634830.0
3396,08111,2019,635911.0
3397,08111,2020,630305.0
3398,08111,2021,626275.0
3399,08111,2022,632865.0
3400,08111,2023,633484.0
3401,08115,2005,372155.0
3402,08115,2006,372228.0
3403,08115,2007,372755.0
3404,08115,2008,372827.0
3405,08115,2009,371616.0
3406,08115,2010,371396.0
3407,08115,2011,364458.0
3408,08115,2012,367208.0
3409,08115,2013,370392.0
3410,08115,2014,374279.0
3411,08115,2015,381281.0
3412,08115,2016,385888.0
3413,08115,2017,389548.0
3414,08115,2018,391640.0
3415,08115,2019,392807.0
3416,08115,2020,392898.0
3417,08115,2021,393195.0
3418,08115,2022,398528.0
3419,08115,2023,401318.0
3420,08116,2005,514245.0
3421,08116,2006,514108.0
3422,08116,2007,514503.0
3423,08116,2008,514646.0
3424,08116,2009,514109.0
3425,08116,2010,514830.0
3426,08116,2011,504961.0
3427,08116,2012,508577.0
3428,08116,2013,512279.0
3429,08116,2014,516779.0
3430,08116,2015,524127.0
3431,08116,2016,528792.0
3432,08116,2017,532447.0
3433,08116,2018,533859.0
3434,08116,2019,535024.0
3435,08116,2020,533617.0
3436,08116,2021,533388.0
3437,08116,2022,540226.0
3438,08116,2023,542582.0
3439,08117,2005,257783.0
3440,08117,2006,256967.0
3441,08117,2007,255807.0
3442,08117,2008,254833.0
3443,08117,2009,253522.0
3444,08117,2010,252548.0
3445,08117,2011,247194.0
3446,08117,2012,247835.0
3447,08117,2013,248813.0
3448,08117,2014,250117.0
3449,08117,2015,252749.0
3450,08117,2016,254618.0
3451,08117,2017,256345.0
3452,08117,2018,257253.0
3453,08117,2019,258145.0
3454,08117,2020,258781.0
3455,08117,2021,259046.0
3456,08117,2022,261857.0
3457,08117,2023,263706.0
3458,08118,2005,513317.0
3459,08118,2006,513998.0
3460,08118,2007,515146.0
3461,08118,2008,515898.0
3462,08118,2009,516874.0
3463,08118,2010,517985.0
3464,08118,2011,512086.0
3465,08118,2012,516748.0
3466,08118,2013,521633.0
3467,08118,2014,526377.0
3468,08118,2015,534074.0
3469,08118,2016,537902.0
3470,08118,2017,542630.0
3471,08118,2018,543984.0
3472,08118,2019,545423.0
3473,08118,2020,544971.0
3474,08118,2021,544679.0
3475,08118,2022,551051.0
3476,08118,2023,553689.0
3477,08119,2005,417697.0
3478,08119,2006,417609.0
3479,08119,2007,417131.0
3480,08119,2008,416255.0
3481,08119,2009,415696.0
3482,08119,2010,415448.0
3483,08119,2011,407150.0
3484,08119,2012,408827.0
3485,08119,2013,411025.0
3486,08119,2014,414016.0
3487,08119,2015,419456.0
3488,08119,2016,422698.0
3489,08119,2017,424878.0
3490,08119,2018,426158.0
3491,08119,2019,427248.0
3492,08119,2020,427286.0
3493,08119,2021,427316.0
3494,08119,2022,432397.0
3495,08119,2023,434369.0
3496,08121,2005,121613.0
3497,08121,2006,121384.0
3498,08121,2007,121627.0
3499,08121,2008,122098.0
3500,08121,2009,122415.0
3501,08121,2010,122879.0
3502,08121,2011,116716.0
3503,08121,2012,117531.0
3504,08121,2013,118122.0
3505,08121,2014,119841.0
3506,08121,2015,122567.0
3507,08121,2016,123771.0
3508,08121,2017,125113.0
3509,08121,2018,125960.0
3510,08121,2019,126592.0
3511,08121,2020,126458.0
3512,08121,2021,125613.0
3513,08121,2022,128334.0
3514,08121,2023,130093.0
3515,08125,2005,329503.0
3516,08125,2006,329979.0
3517,08125,2007,330302.0
3518,08125,2008,329743.0
3519,08125,2009,329054.0
3520,08125,2010,328364.0
3521,08125,2011,323168.0
3522,08125,2012,324543.0
3523,08125,2013,326035.0
3524,08125,2014,329250.0
3525,08125,2015,334388.0
3526,08125,2016,337571.0
3527,08125,2017,340772.0
3528,08125,2018,343068.0
3529,08125,2019,344456.0
3530,08125,2020,346363.0
3531,08125,2021,347798.0
3532,08125,2022,353283.0
3533,08125,2023,355359.0
3534,08126,2005,109718.0
3535,08126,2006,109717.0
3536,08126,2007,109900.0
3537,08126,2008,109499.0
3538,08126,2009,109028.0
3539,08126,2010,108913.0
3540,08126,2011,107200.0
3541,08126,2012,107498.0
3542,08126,2013,107866.0
3543,08126,2014,108816.0
3544,08126,2015,110181.0
3545,08126,2016,110689.0
3546,08126,2017,111392.0
3547,08126,2018,112010.0
3548,08126,2019,112655.0
3549,08126,2020,112765.0
3550,08126,2021,113318.0
3551,08126,2022,115063.0
3552,08126,2023,115796.0
3553,08127,2005,189580.0
3554,08127,2006,189346.0
3555,08127,2007,189288.0
3556,08127,2008,189158.0
3557,08127,2009,188694.0
3558,08127,2010,188420.0
3559,08127,2011,186427.0
3560,08127,2012,186928.0
3561,08127,2013,187682.0
3562,08127,2014,188974.0
3563,08127,2015,191614.0
3564,08127,2016,192958.0
3565,08127,2017,194203.0
3566,08127,2018,195861.0
3567,08127,2019,196761.0
3568,08127,2020,197860.0
3569,08127,2021,199398.0
3570,08127,2022,202834.0
3571,08127,2023,204721.0
3572,08128,2005,137259.0
3573,08128,2006,136296.0
3574,08128,2007,135387.0
3575,08128,2008,134939.0
3576,08128,2009,134211.0
3577,08128,2010,133351.0
3578,08128,2011,130431.0
3579,08128,2012,129842.0
3580,08128,2013,129857.0
3581,08128,2014,130299.0
3582,08128,2015,132181.0
3583,08128,2016,132274.0
3584,08128,2017,132189.0
3585,08128,2018,132321.0
3586,08128,2019,132399.0
3587,08128,2020,132684.0
3588,08128,2021,132956.0
3589,08128,2022,134745.0
3590,08128,2023,135371.0
3591,08135,2005,135174.0
3592,08135,2006,134164.0
3593,08135,2007,133449.0
3594,08135,2008,132773.0
3595,08135,2009,131854.0
3596,08135,2010,131116.0
3597,08135,2011,127691.0
3598,08135,2012,127608.0
3599,08135,2013,127947.0
3600,08135,2014,128894.0
3601,08135,2015,130527.0
3602,08135,2016,131498.0
3603,08135,2017,132006.0
3604,08135,2018,132472.0
3605,08135,2019,132777.0
3606,08135,2020,132812.0
3607,08135,2021,132958.0
3608,08135,2022,135035.0
3609,08135,2023,135470.0
3610,08136,2005,316760.0
3611,08136,2006,315661.0
3612,08136,2007,314624.0
3613,08136,2008,313576.0
3614,08136,2009,312129.0
3615,08136,2010,310733.0
3616,08136,2011,306425.0
3617,08136,2012,306484.0
3618,08136,2013,306933.0
3619,08136,2014,308205.0
3620,08136,2015,312650.0
3621,08136,2016,311587.0
3622,08136,2017,312422.0
3623,08136,2018,314002.0
3624,08136,2019,314025.0
3625,08136,2020,314294.0
3626,08136,2021,315009.0
3627,08136,2022,319631.0
3628,08136,2023,320436.0
3629,08211,2005,54581.0
3630,08211,2006,54855.0
3631,08211,2007,54853.0
3632,08211,2008,54777.0
3633,08211,2009,54494.0
3634,08211,2010,54445.0
3635,08211,2011,52424.0
3636,08211,2012,52585.0
3637,08211,2013,53012.0
3638,08211,2014,53342.0
3639,08211,2015,54160.0
3640,08211,2016,54307.0
3641,08211,2017,54718.0
3642,08211,2018,55123.0
3643,08211,2019,55185.0
3644,08211,2020,55449.0
3645,08211,2021,55527.0
3646,08211,2022,57025.0
3647,08211,2023,57420.0
3648,08212,2005,285263.0
3649,08212,2006,286327.0
3650,08212,2007,288917.0
3651,08212,2008,290736.0
3652,08212,2009,291959.0
3653,08212,2010,294761.0
3654,08212,2011,291995.0
3655,08212,2012,296033.0
3656,08212,2013,299103.0
3657,08212,2014,300051.0
3658,08212,2015,307755.0
3659,08212,2016,309999.0
3660,08212,2017,311919.0
3661,08212,2018,313092.0
3662,08212,2019,312060.0
3663,08212,2020,308436.0
3664,08212,2021,306502.0
3665,08212,2022,308707.0
3666,08212,2023,309964.0
3667,08215,2005,429603.0
3668,08215,2006,430351.0
3669,08215,2007,431519.0
3670,08215,2008,431381.0
3671,08215,2009,431606.0
3672,08215,2010,432271.0
3673,08215,2011,424510.0
3674,08215,2012,427106.0
3675,08215,2013,429186.0
3676,08215,2014,431315.0
3677,08215,2015,435841.0
3678,08215,2016,440337.0
3679,08215,2017,442673.0
3680,08215,2018,444232.0
3681,08215,2019,445101.0
3682,08215,2020,446852.0
3683,08215,2021,448487.0
3684,08215,2022,454613.0
3685,08215,2023,456392.0
3686,08216,2005,228408.0
3687,08216,2006,228006.0
3688,08216,2007,227929.0
3689,08216,2008,227111.0
3690,08216,2009,226912.0
3691,08216,2010,226789.0
3692,08216,2011,222201.0
3693,08216,2012,222472.0
3694,08216,2013,223311.0
3695,08216,2014,224687.0
3696,08216,2015,227474.0
3697,08216,2016,228907.0
3698,08216,2017,230216.0
3699,08216,2018,231018.0
3700,08216,2019,231420.0
3701,08216,2020,232091.0
3702,08216,2021,232296.0
3703,08216,2022,234981.0
3704,08216,2023,235542.0
3705,08221,2005,142993.0
3706,08221,2006,144634.0
3707,08221,2007,145311.0
3708,08221,2008,145642.0
3709,08221,2009,146466.0
3710,08221,2010,147312.0
3711,08221,2011,148415.0
3712,08221,2012,150335.0
3713,08221,2013,152113.0
3714,08221,2014,154715.0
3715,08221,2015,156267.0
3716,08221,2016,159914.0
3717,08221,2017,160601.0
3718,08221,2018,160355.0
3719,08221,2019,161485.0
3720,08221,2020,158741.0
3721,08221,2021,159245.0
3722,08221,2022,162273.0
3723,08221,2023,162960.0
3724,08222,2005,307900.0
3725,08222,2006,307914.0
3726,08222,2007,309795.0
3727,08222,2008,311342.0
3728,08222,2009,311969.0
3729,08222,2010,313174.0
3730,08222,2011,291458.0
3731,08222,2012,294627.0
3732,08222,2013,296690.0
3733,08222,2014,299844.0
3734,08222,2015,305780.0
3735,08222,2016,304781.0
3736,08222,2017,307997.0
3737,08222,2018,309370.0
3738,08222,2019,310658.0
3739,08222,2020,309721.0
3740,08222,2021,311831.0
3741,08222,2022,315554.0
3742,08222,2023,316877.0
3743,08225,2005,150628.0
3744,08225,2006,150022.0
3745,08225,2007,149572.0
3746,08225,2008,148763.0
3747,08225,2009,147782.0
3748,08225,2010,147006.0
3749,08225,2011,142435.0
